256     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,2        ,    75.4800,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:04,30 APR 2020 09:00:04,1000000000002269,NIL  ,30 APR 2020 09:00:04,400063001007112
257     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,5        ,    75.4800,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:04,30 APR 2020 09:00:04,1000000000002269,NIL  ,30 APR 2020 09:00:04,400063001007112
260     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,1        ,    75.4800,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:04,30 APR 2020 09:00:04,1000000000002269,NIL  ,30 APR 2020 09:00:04,400063001007112
262     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,1        ,    75.4800,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:04,30 APR 2020 09:00:04,1000000000002269,NIL  ,30 APR 2020 09:00:04,400063001007112
324     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,4        ,    75.4800,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:05,30 APR 2020 09:00:05,1000000000002269,NIL  ,30 APR 2020 09:00:04,400063001007112
327     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,5        ,    75.4800,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:05,30 APR 2020 09:00:05,1000000000002269,NIL  ,30 APR 2020 09:00:04,400063001007112
590     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6675,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:10,30 APR 2020 09:00:10,1000000000003739,NIL  ,30 APR 2020 09:00:10,111111111111110
591     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6675,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:10,30 APR 2020 09:00:10,1000000000003740,NIL  ,30 APR 2020 09:00:10,111111111111110
592     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6675,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:10,30 APR 2020 09:00:10,1000000000003750,NIL  ,30 APR 2020 09:00:10,111111111111110
593     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6675,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:10,30 APR 2020 09:00:10,1000000000003751,NIL  ,30 APR 2020 09:00:10,111111111111110
594     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6675,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:10,30 APR 2020 09:00:10,1000000000003752,NIL  ,30 APR 2020 09:00:10,111111111111110
661     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:11,30 APR 2020 09:00:11,1000000000004561,NIL  ,30 APR 2020 09:00:11,111111111111110
662     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:11,30 APR 2020 09:00:11,1000000000004562,NIL  ,30 APR 2020 09:00:11,111111111111110
663     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:11,30 APR 2020 09:00:11,1000000000004564,NIL  ,30 APR 2020 09:00:11,111111111111110
664     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:11,30 APR 2020 09:00:11,1000000000004565,NIL  ,30 APR 2020 09:00:11,111111111111110
665     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:11,30 APR 2020 09:00:11,1000000000004566,NIL  ,30 APR 2020 09:00:11,111111111111110
666     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:11,30 APR 2020 09:00:11,1000000000004568,NIL  ,30 APR 2020 09:00:11,111111111111110
667     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:11,30 APR 2020 09:00:11,1000000000004569,NIL  ,30 APR 2020 09:00:11,111111111111110
668     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:11,30 APR 2020 09:00:11,1000000000004570,NIL  ,30 APR 2020 09:00:11,111111111111110
669     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:11,30 APR 2020 09:00:11,1000000000004571,NIL  ,30 APR 2020 09:00:11,111111111111110
736     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6600,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000003738,NIL  ,30 APR 2020 09:00:10,111111111111110
737     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6400,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000003737,NIL  ,30 APR 2020 09:00:10,111111111111110
739     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6200,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000003735,NIL  ,30 APR 2020 09:00:10,111111111111110
744     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6725,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005459,NIL  ,30 APR 2020 09:00:12,111111111111110
745     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6725,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005461,NIL  ,30 APR 2020 09:00:12,111111111111110
746     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005462,NIL  ,30 APR 2020 09:00:12,111111111111110
747     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005478,NIL  ,30 APR 2020 09:00:12,111111111111110
748     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005480,NIL  ,30 APR 2020 09:00:12,111111111111110
751     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005509,NIL  ,30 APR 2020 09:00:12,111111111111110
752     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005512,NIL  ,30 APR 2020 09:00:12,111111111111110
753     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005514,NIL  ,30 APR 2020 09:00:12,111111111111110
754     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6750,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005515,NIL  ,30 APR 2020 09:00:12,111111111111110
768     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,45       ,    75.4250,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
769     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,7        ,    75.4250,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
770     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,10       ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
