date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:52	20458/20458	---M--	200	added ('OK')	image/jpeg	etag:%224fea-52b578b32e15b%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_PARK_HYATT_MALDIVES_10.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_PARK_HYATT_MALDIVES_10.jpg	(from http://www.scdaarchitects.com/interiors)
11:56:54	10523/10523	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:26:51%20GMT	http://www.scdaarchitects.com/interiors/rang-mahal-i	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/interiors/rang-mahal-i.html	(from http://www.scdaarchitects.com/interiors)
11:56:55	10858/10858	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:26:53%20GMT	http://www.scdaarchitects.com/interiors/hotel-development-gurgaon	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/interiors/hotel-development-gurgaon.html	(from http://www.scdaarchitects.com/interiors)
11:56:57	27092/27092	---M--	200	added ('OK')	image/jpeg	etag:%2269d4-52b578b63865d%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_HOTEL_DEVELOPMENT_GURGAON_010.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_HOTEL_DEVELOPMENT_GURGAON_010.jpg	(from http://www.scdaarchitects.com/interiors)
11:56:58	17349/17349	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:26:56%20GMT	http://www.scdaarchitects.com/landscape	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/landscape	(from http://www.scdaarchitects.com/architecture)
11:56:58	10090/10090	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:26:56%20GMT	http://www.scdaarchitects.com/ch/about	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/ch/about.html	(from http://www.scdaarchitects.com/about)
11:56:59	9360/9360	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:26:57%20GMT	http://www.scdaarchitects.com/about/scda-architects	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/about/scda-architects.html	(from http://www.scdaarchitects.com/about)
11:57:00	9513/9513	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:26:58%20GMT	http://www.scdaarchitects.com/about/soo-k-chan-principal	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/about/soo-k-chan-principal.html	(from http://www.scdaarchitects.com/about)
11:57:00	9588/9588	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:26:58%20GMT	http://www.scdaarchitects.com/about/team	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/about/team.html	(from http://www.scdaarchitects.com/about)
11:57:01	9953/9953	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:26:59%20GMT	http://www.scdaarchitects.com/writings	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/writings.html	(from http://www.scdaarchitects.com/about)
11:57:01	10849/10849	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:00%20GMT	http://www.scdaarchitects.com/philosophy	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/philosophy.html	(from http://www.scdaarchitects.com/about)
11:57:02	15772/15772	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:00%20GMT	http://www.scdaarchitects.com/awards	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/awards.html	(from http://www.scdaarchitects.com/about)
11:57:03	15899/15899	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:01%20GMT	http://www.scdaarchitects.com/publications	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/publications.html	(from http://www.scdaarchitects.com/about)
11:57:05	20625/20625	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:03%20GMT	http://www.scdaarchitects.com/ch/press	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/ch/press.html	(from http://www.scdaarchitects.com/press)
11:57:06	20146/20146	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:03%20GMT	http://www.scdaarchitects.com/press/videos	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/press/videos.html	(from http://www.scdaarchitects.com/press)
11:57:07	39794/39794	---M--	200	added ('OK')	image/jpeg	etag:%229b72-5bef603a12c0d%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_20211.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_20211.jpg	(from http://www.scdaarchitects.com/about)
11:57:07	4707/4707	---M--	200	added ('OK')	image/jpeg	etag:%221263-54c79d3bd1079%22	http://images.scdaarchitects.com/www_scdaarchitects_com/Soori_Bali___Reception0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/Soori_Bali___Reception0.jpg	(from http://www.scdaarchitects.com/press)
11:57:08	31613/31613	---M--	200	added ('OK')	image/png	etag:%227b7d-56f236f1adb15%22	http://images.scdaarchitects.com/www_scdaarchitects_com/Screen_Shot_2018_06_21_at_5_20_28_PM0.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/Screen_Shot_2018_06_21_at_5_20_28_PM0.png	(from http://www.scdaarchitects.com/press)
11:57:08	8641/8641	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:06%20GMT	http://www.scdaarchitects.com/tags/industrial	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/tags/industrial.html	(from http://www.scdaarchitects.com/press)
11:57:11	21082/21082	---M--	200	added ('OK')	image/jpeg	etag:%22525a-54d2348b9ef63%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Press_Soo_Khian_Chan_New_Yorks_Chelsea_Troy_McMullen0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Press_Soo_Khian_Chan_New_Yorks_Chelsea_Troy_McMullen0.jpg	(from http://www.scdaarchitects.com/press)
11:57:13	45243/45243	---M--	200	added ('OK')	image/png	etag:%22b0bb-52b578b2f189e%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Soo_K_Chan_Surface_Magazine_US0.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Soo_K_Chan_Surface_Magazine_US0.png	(from http://www.scdaarchitects.com/press)
11:57:14	29133/29133	---M--	200	added ('OK')	image/png	etag:%2271cd-52b578b4b7a2c%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_Chan__50.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_Chan__50.png	(from http://www.scdaarchitects.com/press)
11:57:16	46419/46419	---M--	200	added ('OK')	image/png	etag:%22b553-52b578b965ddd%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_K_Chan__Soori_Highline2.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_K_Chan__Soori_Highline2.png	(from http://www.scdaarchitects.com/press)
11:57:19	53330/53330	---M--	200	added ('OK')	image/png	etag:%22d052-52b578b1aa64a%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_K_Chan__10.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_K_Chan__10.png	(from http://www.scdaarchitects.com/press)
11:57:20	44940/44940	---M--	200	added ('OK')	image/png	etag:%22af8c-52b578b1fa787%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Chan_Soo_Khian__Soori_Highline2.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Chan_Soo_Khian__Soori_Highline2.png	(from http://www.scdaarchitects.com/press)
11:57:21	7566/7566	---M--	200	added ('OK')	image/jpeg	etag:%221d8e-539e4bdf66345%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Website_Press_CurbedNY_Vertical_Facade_Thumbnail0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Website_Press_CurbedNY_Vertical_Facade_Thumbnail0.jpg	(from http://www.scdaarchitects.com/press)
11:57:23	7769/7769	---M--	200	added ('OK')	image/jpeg	etag:%221e59-52b578b93bdff%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Chan_Soo_Khian_SkyTerrace_Wallpaper_thumb0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Chan_Soo_Khian_SkyTerrace_Wallpaper_thumb0.jpg	(from http://www.scdaarchitects.com/press)
11:57:23	53114/53114	---M--	200	added ('OK')	image/png	etag:%22cf7a-52b578b210ee6%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_K_Chan__Khoo_Kongsi0.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_K_Chan__Khoo_Kongsi0.png	(from http://www.scdaarchitects.com/press)
11:57:24	4876/4876	---M--	200	added ('OK')	image/jpeg	etag:%22130c-56f1ecc1c460e%22	http://images.scdaarchitects.com/www_scdaarchitects_com/ST_SAMuseum_Revamp_201804040.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/ST_SAMuseum_Revamp_201804040.jpg	(from http://www.scdaarchitects.com/press)
11:57:25	55955/55955	---M--	200	added ('OK')	image/png	etag:%22da93-52b578b30223d%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_K_Chan__Soori_Highline0.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_K_Chan__Soori_Highline0.png	(from http://www.scdaarchitects.com/press)
11:57:27	18845/18845	---M--	200	added ('OK')	image/jpeg	etag:%22499d-56f1eb5be9043%22	http://images.scdaarchitects.com/www_scdaarchitects_com/NDC0050.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/NDC0050.jpg	(from http://www.scdaarchitects.com/press)
11:57:28	50602/50602	---M--	200	added ('OK')	image/png	etag:%22c5aa-52b578bb1c56c%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_Chan__Soori_Highline__22.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_Chan__Soori_Highline__22.png	(from http://www.scdaarchitects.com/press)
11:57:30	8037/8037	---M--	200	added ('OK')	image/jpeg	etag:%221f65-538783908b2a0%22	http://images.scdaarchitects.com/www_scdaarchitects_com/2012_SCDA_Soo_Chan_Indesignlive_Asia_December2.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/2012_SCDA_Soo_Chan_Indesignlive_Asia_December2.jpg	(from http://www.scdaarchitects.com/press)
11:57:31	46305/46305	---M--	200	added ('OK')	image/png	etag:%22b4e1-52b578ba1a876%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_Chan__40.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_Chan__40.png	(from http://www.scdaarchitects.com/press)
11:57:34	49876/49876	---M--	200	added ('OK')	image/png	etag:%22c2d4-52b578b2e0efe%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_Chan__30.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_Chan__30.png	(from http://www.scdaarchitects.com/press)
11:57:34	50602/50602	---M--	200	added ('OK')	image/png	etag:%22c5aa-52b578b18354c%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_Chan__Soori_Highline__20.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA__Soo_Chan__Soori_Highline__20.png	(from http://www.scdaarchitects.com/press)
11:57:34	65172/65172	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:30%20GMT	http://www.scdaarchitects.com/ch/news	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/ch/news.html	(from http://www.scdaarchitects.com/news)
11:57:34	12087/12087	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:31%20GMT	http://www.scdaarchitects.com/news/current/scda-x-ntu-collaborative-research	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/scda-x-ntu-collaborative-research.html	(from http://www.scdaarchitects.com/news)
11:57:35	12405/12405	---M--	200	added ('OK')	image/jpeg	etag:%223075-5b6999b58914e%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDAxNTU_thumbnail0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDAxNTU_thumbnail0.jpg	(from http://www.scdaarchitects.com/news)
11:57:36	11407/11407	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:34%20GMT	http://www.scdaarchitects.com/news/current/scda-launches-the-tenda	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/scda-launches-the-tenda.html	(from http://www.scdaarchitects.com/news)
11:57:36	9640/9640	---M--	200	added ('OK')	image/jpeg	etag:%2225a8-5b5e65c1f53b8%22	http://images.scdaarchitects.com/www_scdaarchitects_com/Tenda_010.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/Tenda_010.jpg	(from http://www.scdaarchitects.com/news)
11:57:37	11333/11333	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:35%20GMT	http://www.scdaarchitects.com/news/current/scda-x-nus-design-studio-2019	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/scda-x-nus-design-studio-2019.html	(from http://www.scdaarchitects.com/news)
11:57:39	9569/9569	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:36%20GMT	http://www.scdaarchitects.com/news/current/scda-charity-drive-for-and39migrants-we-careand39-fund	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/scda-charity-drive-for-and39migrants-we-careand39-fund.html	(from http://www.scdaarchitects.com/news)
11:57:39	24489/24489	---M--	200	added ('OK')	image/jpeg	etag:%225fa9-5a6ee07c8e963%22	http://images.scdaarchitects.com/www_scdaarchitects_com/6_scdanus2.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/6_scdanus2.jpg	(from http://www.scdaarchitects.com/news)
11:57:39	10513/10513	---M--	200	added ('OK')	image/jpeg	etag:%222911-5a6eda7a7a3a7%22	http://images.scdaarchitects.com/www_scdaarchitects_com/mwc_image0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/mwc_image0.jpg	(from http://www.scdaarchitects.com/news)
11:57:40	10120/10120	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:38%20GMT	http://www.scdaarchitects.com/news/current/soori-high-line-receives-2019-new-york-award	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/soori-high-line-receives-2019-new-york-award.html	(from http://www.scdaarchitects.com/news)
11:57:41	8433/8433	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:39%20GMT	http://www.scdaarchitects.com/news/current/aia-international-and-aiany-2019-awards	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/aia-international-and-aiany-2019-awards.html	(from http://www.scdaarchitects.com/news)
11:57:41	25387/25387	---M--	200	added ('OK')	image/jpeg	etag:%22632b-5926fd5a35a29%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Soori_High_Line_New_York_Award_2019_thumb0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Soori_High_Line_New_York_Award_2019_thumb0.jpg	(from http://www.scdaarchitects.com/news)
11:57:43	27355/27355	---M--	200	added ('OK')	image/jpeg	etag:%226adb-5825c15343e7d%22	http://images.scdaarchitects.com/www_scdaarchitects_com/Cluny_Park_MAIN_IMAGE0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/Cluny_Park_MAIN_IMAGE0.jpg	(from http://www.scdaarchitects.com/news)
11:57:43	9223/9223	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:41%20GMT	http://www.scdaarchitects.com/news/current/singapore-pavilion-2018-skyterrace-dawson	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/singapore-pavilion-2018-skyterrace-dawson.html	(from http://www.scdaarchitects.com/news)
11:57:44	25540/25540	---M--	200	added ('OK')	image/jpeg	etag:%2263c4-56d62bd8d181b%22	http://images.scdaarchitects.com/www_scdaarchitects_com/head0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/head0.jpg	(from http://www.scdaarchitects.com/news)
11:57:45	9642/9642	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:42%20GMT	http://www.scdaarchitects.com/news/current/scda-to-revamp-singapore-art-museum	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/scda-to-revamp-singapore-art-museum.html	(from http://www.scdaarchitects.com/news)
11:57:45	10164/10164	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:43%20GMT	http://www.scdaarchitects.com/news/current/sanya-edition-named-best-in-show-at-hospitality-design-awards-2017	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/sanya-edition-named-best-in-show-at-hospitality-design-awards-2017.html	(from http://www.scdaarchitects.com/news)
11:57:46	9152/9152	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:44%20GMT	http://www.scdaarchitects.com/news/current/soori-bali-named-1-for-design-by-financial-times	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/soori-bali-named-1-for-design-by-financial-times.html	(from http://www.scdaarchitects.com/news)
11:57:48	7473/7473	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:45%20GMT	http://www.scdaarchitects.com/news/current/cluny-park-receives-architizer-aand-special-mention	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/cluny-park-receives-architizer-aand-special-mention.html	(from http://www.scdaarchitects.com/news)
11:57:49	7682/7682	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:47%20GMT	http://www.scdaarchitects.com/news/current/soori-bali-is-nominated-by-archdaily-for-building-of-the-year-2017	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/soori-bali-is-nominated-by-archdaily-for-building-of-the-year-2017.html	(from http://www.scdaarchitects.com/news)
11:57:50	28756/28756	---M--	200	added ('OK')	image/jpeg	etag:%227054-5518f0037e77f%22	http://images.scdaarchitects.com/www_scdaarchitects_com/Soori_Bali_Beach_Pool_Villa0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/Soori_Bali_Beach_Pool_Villa0.jpg	(from http://www.scdaarchitects.com/news)
11:57:52	10120/10120	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:49%20GMT	http://www.scdaarchitects.com/news/current/a-true-luxury-apartment-comes-with-a-swimming-pool	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/a-true-luxury-apartment-comes-with-a-swimming-pool.html	(from http://www.scdaarchitects.com/news)
11:57:54	8659/8659	---M--	200	added ('OK')	image/jpeg	etag:%2221d3-5464b6f4cf7db%22	http://images.scdaarchitects.com/www_scdaarchitects_com/20170117_Soo_K_Chan_Soori_High_Line_Weixin_QQ_thumb0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/20170117_Soo_K_Chan_Soori_High_Line_Weixin_QQ_thumb0.jpg	(from http://www.scdaarchitects.com/news)
11:57:55	32465/32465	---M--	200	added ('OK')	image/jpeg	etag:%227ed1-547147df14728%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_soori_bali_archdaily_building_of_the_year_nomination_2017.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_soori_bali_archdaily_building_of_the_year_nomination_2017.jpg	(from http://www.scdaarchitects.com/news)
11:57:56	8465/8465	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:53%20GMT	http://www.scdaarchitects.com/news/current/scda-completes-the-sanya-edition-in-hainan-china	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/scda-completes-the-sanya-edition-in-hainan-china.html	(from http://www.scdaarchitects.com/news)
11:57:57	8597/8597	---M--	200	added ('OK')	image/jpeg	etag:%222195-545ad4762a635%22	http://images.scdaarchitects.com/www_scdaarchitects_com/the_sanya_edition_50.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/the_sanya_edition_50.jpg	(from http://www.scdaarchitects.com/news)
11:57:58	9437/9437	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:55%20GMT	http://www.scdaarchitects.com/news/current/skyterracedawson-and-national-design-centre-win-design-of-the-year-at-the-presidentand39s-design-awards-2016	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/skyterracedawson-and-national-design-centre-win-design-of-the-year-at-the-presidentand39s-design-awards-2016.html	(from http://www.scdaarchitects.com/news)
11:57:59	10318/10318	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:27:57%20GMT	http://www.scdaarchitects.com/news/current/archdaily-seletar-park-residence-by-scda-architects	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/archdaily-seletar-park-residence-by-scda-architects.html	(from http://www.scdaarchitects.com/news)
11:58:01	94735/94735	---M--	200	added ('OK')	image/png	etag:%221720f-54bb21a62743c%22	http://images.scdaarchitects.com/www_scdaarchitects_com/Cluny_Park_Residence_Exterior0.png	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/Cluny_Park_Residence_Exterior0.png	(from http://www.scdaarchitects.com/news)
11:58:02	13990/13990	---M--	200	added ('OK')	image/jpeg	etag:%2236a6-54189bd634dee%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Soo_Chan_Seletar_Park_Residence_thumbnail0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Soo_Chan_Seletar_Park_Residence_thumbnail0.jpg	(from http://www.scdaarchitects.com/news)
11:58:03	11432/11432	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:28:00%20GMT	http://www.scdaarchitects.com/news/current/skyterrace-dawson-wins-riba-award-for-international-excellence-2016	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/skyterrace-dawson-wins-riba-award-for-international-excellence-2016.html	(from http://www.scdaarchitects.com/news)
11:58:05	9186/9186	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:28:02%20GMT	http://www.scdaarchitects.com/news/current/gcnm-wins-best-high-rise-residential-architectural-design-in-2016-indonesia-property-awards	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/gcnm-wins-best-high-rise-residential-architectural-design-in-2016-indonesia-property-awards.html	(from http://www.scdaarchitects.com/news)
11:58:07	60291/60291	---M--	200	added ('OK')	image/jpeg	etag:%22eb83-5438d75576918%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Soo_K_Chan_SkyTerrace_Dawson_National_Design_Centre_Presidents_Design_.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Soo_K_Chan_SkyTerrace_Dawson_National_Design_Centre_Presidents_Design_.jpg	(from http://www.scdaarchitects.com/news)
11:58:07	30222/30222	---M--	200	added ('OK')	image/jpeg	etag:%22760e-53fd933a442cd%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_SkyTerrace_Dawson_HDB_Soo_K_Chan_20_thumb0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_SkyTerrace_Dawson_HDB_Soo_K_Chan_20_thumb0.jpg	(from http://www.scdaarchitects.com/news)
11:58:09	24646/24646	---M--	200	added ('OK')	image/jpeg	etag:%226046-53f33dc2795fd%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Soo_K_Chan_GCNM_Towers_Night31.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Soo_K_Chan_GCNM_Towers_Night31.jpg	(from http://www.scdaarchitects.com/news)
11:58:09	9228/9228	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:28:06%20GMT	http://www.scdaarchitects.com/news/current/ayala-park-central-towers-featured-in-philippine-tatler-manila-bulletin-and-business-mirror	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/ayala-park-central-towers-featured-in-philippine-tatler-manila-bulletin-and-business-mirror.html	(from http://www.scdaarchitects.com/news)
11:58:10	10247/10247	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:28:08%20GMT	http://www.scdaarchitects.com/news/current/archdaily-scda-completes-sales-office-for-arzuria-luxury-apartment-tower	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/archdaily-scda-completes-sales-office-for-arzuria-luxury-apartment-tower.html	(from http://www.scdaarchitects.com/news)
11:58:11	16665/16665	---M--	200	added ('OK')	image/jpeg	etag:%224119-539e50f6cc8ab%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Website_Press_Ayala_Land_Park_Central_Towers_Manila_Bulletin_Philippine_Tatler_Business_Mirror.JPG	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_Website_Press_Ayala_Land_Park_Central_Towers_Manila_Bulletin_Philippine_Tatler_Business_Mirror.jpg	(from http://www.scdaarchitects.com/news)
11:58:12	10636/10636	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:28:09%20GMT	http://www.scdaarchitects.com/news/current/dezeen-skyterrace-dawson-listed-as-one-of-30-buildings-in-contention-for-new-international-prize-for-architecture	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/news/current/dezeen-skyterrace-dawson-listed-as-one-of-30-buildings-in-contention-for-new-international-prize-for-architecture.html	(from http://www.scdaarchitects.com/news)
11:58:12	17575/17575	---M--	200	added ('OK')	image/jpeg	etag:%2244a7-537ead857423d%22	http://images.scdaarchitects.com/www_scdaarchitects_com/SCDA_arzuria_sales_gallery_Jakarta_Interiors0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/SCDA_arzuria_sales_gallery_Jakarta_Interiors0.jpg	(from http://www.scdaarchitects.com/news)
